id,name,index,size,number,drawingno
0NG10428,1,15, ,1,33NG39-45_1
0NG10413,1,16, ,1,33NG39-45_1
2520304109,1,17,TE UNI 5739-65-X10CR13 M5 X 16,1,33NG39-45_1
2520402002,1,18,"T.C UNI 6107M2,6 X 4",1,33NG39-45_1
2520405006,1,19,T.C UNI 6107-67 4.8 M4 X 10,1,33NG39-45_1
2520502102,1,20,T.C.B UNI 5931-67-X10CR13 M4 X 8,1,33NG39-45_1
2520502106,1,21,T.C.B UNI 5931-67-X10CR13 M4 X 16,1,33NG39-45_1
0NG10414,1,22, ,1,33NG39-45_1
0NG10415,1,23, ,1,33NG39-45_1
0NG10416,1,24, ,1,33NG39-45_1
0NG10417,1,25, ,1,33NG39-45_1
0NG10418,1,26, ,1,33NG39-45_1
2520605109,1,27, ,1,33NG39-45_1
2529402185,1,1, ,1,33NG39-47_1
2529405138,1,2, ,1,33NG39-47_1
29NG1102382,1,3, ,1,33NG39-47_1
2520510100,1,1,T.C.B CALIBRATA UNBRAKO M5/6 X 16,1,33NG39-49_1
2520703100,1,2,T.S.B-X10CR13 M4 X 8,1,33NG39-49_1
29NG1100713,1,3, ,1,33NG39-49_1
29NG1101089,1,4, ,1,33NG39-49_1
29NG1100319,1,1, ,1,33NG39-53_1
29NG1100831,1,2, ,1,33NG39-53_1
29NG1100320,1,3, ,1,33NG39-53_1
0NG475,1,4, ,1,33NG39-53_1
2519773003,1,5,DIN 6325 5 X 14,1,33NG39-53_1
2519601105,1,6,"UNI 6592 X10CR13 5,3 X 10 X 1",1,33NG39-53_1
2520304105,1,7,TE UNI 5739-65-X10CR13 M5 X 10,1,33NG39-53_1
2519521008,1,1,AUTOBLOCCANTE M8 UNI 7474-5S,1,33NG39-55_1
2519601008,1,2,"UNI 6592 8,4 X 16 X 1,6",1,33NG39-55_1
2519776009,1,3,DIN 6325 8 X 35,1,33NG39-55_1
2520505005,1,4,T.C.B UNI 5931-67-8.8 M8 X 22,1,33NG39-55_1
29NG1100746,1,5, ,1,33NG39-55_1
29NG1102202,1,6, ,1,33NG39-55_1
29NG1102201,1,7, ,1,33NG39-55_1
2519520006,1,1,M5 UNI 7473-5S,1,33NG39-57_1
2519520011,1,2,AUTOBLOCCANTE M8 UNI 7473-5S,1,33NG39-57_1
2519601104,1,3,"UNI 6592X10CR13 4,3 X 9  X 0,8",1,33NG39-57_1
2519772003,1,4,VICTORIA DIN 6325 4 X 14,1,33NG39-57_1
2520502004,1,5,T.C.B UNI 5931-67-8.8 M4 X 12,1,33NG39-57_1
2520703101,1,6,T.S.B UNI 5933-67-X10CR13 M4 X 10,1,33NG39-57_1
0NG10371,1,7, ,1,33NG39-57_1
29NG1100567,1,8, ,1,33NG39-57_1
0NG10392,1,9, ,1,33NG39-57_1
0NG10393,1,10, ,1,33NG39-57_1
0NG10394,1,11, ,1,33NG39-57_1
29NG1100608,1,12, ,1,33NG39-57_1
0NG9909,1,13, ,1,33NG39-57_1
0NG10826,1,14, ,1,33NG39-57_1
0NG9910,1,15, ,1,33NG39-57_1
29NG1100562,1,16, ,1,33NG39-57_1
29NG1100563,1,17, ,1,33NG39-57_1
29NG1100564,1,18, ,1,33NG39-57_1
29NG1100565,1,19, ,1,33NG39-57_1
29NG1100568,1,20, ,1,33NG39-57_1
29NG1101354,1,21, ,1,33NG39-57_1
29NG1101355,1,22, ,1,33NG39-57_1
29NG1101356,1,23, ,1,33NG39-57_1
29NG1101357,1,24, ,1,33NG39-57_1
29NG1101358,1,25, ,1,33NG39-57_1
29NG1102418,1,26, ,1,33NG39-57_1
29NG1100902,1,1, ,1,33NG39-59_1
29NG1101954,1,2, ,1,33NG39-59_1
2519772001,1,3,DIN 6325 4 X 10,1,33NG39-59_1
29NG1101955,1,4, ,1,33NG39-59_1
2519772001,1,5,DIN 6325 4 X 10,1,33NG39-59_1
29NG1102204,1,6, ,1,33NG39-59_1
29NG1102203,1,7, ,1,33NG39-59_1
29NG1101756,1,8, ,1,33NG39-59_1
29NG1101755,1,9, ,1,33NG39-59_1
29NG1100944,1,10, ,1,33NG39-59_1
29NG1102404,1,11, ,1,33NG39-59_1
29NG1102394,1,12, ,1,33NG39-59_1
29NG1102393,1,13, ,1,33NG39-59_1
0NG9911,1,14, ,1,33NG39-59_1
29NG1102405,1,15, ,1,33NG39-59_1
29NG1101106,1,16, ,1,33NG39-59_1
29NG1101107,1,17, ,1,33NG39-59_1
0NG9441,1,18, ,1,33NG39-59_1
0NG9447,1,19, ,1,33NG39-59_1
0NG10396,1,20, ,1,33NG39-59_1
0NG10397,1,21, ,1,33NG39-59_1
0NG10094,1,22, ,1,33NG39-59_1
2520704013,1,23,T.S.B UNI 5933-67-10.9 M5 X 40,1,33NG39-59_1
2519521003,1,24,AUTOBLOCCANTE M5 UNI 7474-5S,1,33NG39-59_1
0NG9443,1,25, ,1,33NG39-59_1
0NG9442,1,26, ,1,33NG39-59_1
0NG9445,1,27, ,1,33NG39-59_1
0NG9444,1,28, ,1,33NG39-59_1
0NG9446,1,29, ,1,33NG39-59_1
2520701004,1,30,T.S.B UNI 5933-67-10.9 M3X14,1,33NG39-59_1
29NG1100876,1,31, ,1,33NG39-59_1
2509211126,1,32,A RULLINI HK1014 2RS,1,33NG39-59_1
2519772001,1,33,DIN 6325 4 X 10,1,33NG39-59_1
2519772003,1,34,VICTORIA DIN 6325 4 X 14,1,33NG39-59_1
2519772006,1,35,DIN 6325 4 X 20,1,33NG39-59_1
2520502009,1,36,T.C.B UNI 5931-67-8.8 M4 X 22,1,33NG39-59_1
2513933336,1,37, ,1,33NG39-59_1
2513933001,1,38,3101 06 19,1,33NG39-59_1
2520703011,1,39,T.S.B. UNI 5933-67-10.9 M4X 6,1,33NG39-59_1
2519601104,1,40,"UNI 6592X10CR13 4,3 X 9  X 0,8",1,33NG39-59_1
2519520004,1,41,AUTOBLOCCANTE M4 UNI 7473-5S,1,33NG39-59_1
29NG1101094,1,1, ,1,33NG39-69_1
2520704002,1,2,T.S.B UNI 5933-67-10.9 M5 X 12,1,33NG39-69_1
29NG1101765,1,3, ,1,33NG39-69_1
2509211127,1,1,A RULLINI HK0812 2RS,1,33NG39-71_1
2519520006,1,2,M5 UNI 7473-5S,1,33NG39-71_1
2520704004,1,3,T.S.B UNI 5933-67-10.9 M5 X 16,1,33NG39-71_1
0NG10682,1,4, ,1,33NG39-71_1
0NG10683,1,5, ,1,33NG39-71_1
0NG10701,1,6, ,1,33NG39-71_1
0NG10702,1,7, ,1,33NG39-71_1
0NG10703,1,8, ,1,33NG39-71_1
0NG10704,1,9, ,1,33NG39-71_1
0NG10705,1,10, ,1,33NG39-71_1
0NG10706,1,11, ,1,33NG39-71_1
0NG6863,1,12, ,1,33NG39-71_1
29NG1100731,1,13, ,1,33NG39-71_1
29NG1101300,1,14, ,1,33NG39-71_1
29NG1101319,1,15, ,1,33NG39-71_1
29NG1100978,1,1, ,1,33NG39-73_1
29NG1100808,1,2, ,1,33NG39-73_1
29NG1100976,1,3, ,1,33NG39-73_1
29NG1100982,1,4, ,1,33NG39-73_1
29NG1100983,1,5, ,1,33NG39-73_1
29NG1100805,1,6, ,1,33NG39-73_1
29NG1100975,1,7, ,1,33NG39-73_1
29NG1100984,1,8, ,1,33NG39-73_1
0NG10486,1,9, ,1,33NG39-73_1
0NG10487,1,10, ,1,33NG39-73_1
0NG10488,1,11, ,1,33NG39-73_1
0NG10489,1,12, ,1,33NG39-73_1
0NG10490,1,13, ,1,33NG39-73_1
0NG10491,1,14, ,1,33NG39-73_1
0NG10492,1,15, ,1,33NG39-73_1
2520505007,1,16,T.C.B UNI 5931-67-8.8 M8 X 30,1,33NG39-73_1
0NG10493,1,17, ,1,33NG39-73_1
0NG10494,1,18, ,1,33NG39-73_1
0NG10495,1,19, ,1,33NG39-73_1
2520502103,1,20,T.C.B UNI 5931-67-X10CR13 M4 X 10,1,33NG39-73_1
2520503105,1,21,T.C.B UNI 5931-67-X10CR13 M5 X 18,1,33NG39-73_1
2520504105,1,22,T.C.B UNI 5931-67-X10CR13 M6 X 18,1,33NG39-73_1
2520504104,1,23,T.C.B UNI 5931-67-X10CR13 M6 X 16,1,33NG39-73_1
2520207125,1,24, ,1,33NG39-73_1
2519601010,1,25,UNI 6592 10.5 X 20 X 2,1,33NG39-73_1
2519521011,1,26,AUTOBLOCCANTE M10 UNI 7474-5S,1,33NG39-73_1
2520502003,1,27,T.C.B UNI 5931-67-8.8 M4 X 10,1,33NG39-73_1
2519104032,1,28,SEEGER I 35 DIN 472-UNI 7437,1,33NG39-73_1
2509209005,1,29,KH 2540 (25X35X40),1,33NG39-73_1
2520510117,1,30,T.C.B  M8/10 X 20,1,33NG39-73_1
2519601008,1,31,"UNI 6592 8,4 X 16 X 1,6",1,33NG39-73_1
2519521008,1,32,AUTOBLOCCANTE M8 UNI 7474-5S,1,33NG39-73_1
2516501040,1,33,ELESA B.259/30 B-M10,1,33NG39-73_1
0NG10496,1,34, ,1,33NG39-73_1
29NG1100821,1,35, ,1,33NG39-73_1
0NG10498,1,36, ,1,33NG39-73_1
2509209007,1,37,KH 4060 (40X52X60),1,33NG39-73_1
2519104043,1,38,SEEGER I 52 UNI 7437,1,33NG39-73_1
2519104012,1,39,SEEGER I 15,1,33NG39-73_1
2520504006,1,40,T.C.B UNI 5931-67-8.8 M6 X 20,1,33NG39-73_1
2529405138,1,41, ,1,33NG39-73_1
0NG7665,1,42, ,1,33NG39-73_1
29NG1101496,1,1, ,1,33NG39-77_1
29NG1102006,1,2, ,1,33NG39-77_1
29NG1102005,1,3, ,1,33NG39-77_1
29NG1102007,1,4, ,1,33NG39-77_1
29NG1102004,1,5, ,1,33NG39-77_1
0NG10621,1,6, ,1,33NG39-77_1
2519601106,1,1,"UNI 6592    X10CR13 D.6,4 X 12 X",1,33NG39-82_1
2520305012,1,2,TE UNI 5739-65-8.8 M6 X 22,1,33NG39-82_1
2520502102,1,3,T.C.B UNI 5931-67-X10CR13 M4 X 8,1,33NG39-82_1
0NG10609,1,4, ,1,33NG39-82_1
0NG10610,1,5, ,1,33NG39-82_1
0NG10611,1,6, ,1,33NG39-82_1
29NG1102067,1,7, ,1,33NG39-82_1
29NG1102068,1,8, ,1,33NG39-82_1
0NG10629,1,1, ,1,33NG39-84_1
29NG1102259,1,2, ,1,33NG39-84_1
0NG10630,1,3, ,1,33NG39-84_1
0NG10628,1,4, ,1,33NG39-84_1
29NG1100770,1,5, ,1,33NG39-84_1
2520502104,1,1,T.C.B UNI 5931-67-X10CR13 M4 X 12,1,33NG39-92_1
2520703101,1,2,T.S.B UNI 5933-67-X10CR13 M4 X 10,1,33NG39-92_1
0NG10612,1,3, ,1,33NG39-92_1
29NG1102122,1,4, ,1,33NG39-92_1
29NG1100829,1,5, ,1,33NG39-92_1
29NG1101344,1,1, ,1,33NG39-96_1
29NG1101347,1,2, ,1,33NG39-96_1
0NG10619,1,3, ,1,33NG39-96_1
2520552026,1,4,T.B.BOMBATA UNI-ISO 7380 M 5 X 10,1,33NG39-96_1
2520506106,1,5,T.C.B. UNI 5931-67-X10CR13 M10X25,1,33NG39-96_1
29NG1101346,1,6, ,1,33NG39-96_1
2520504009,1,7,T.C.B UNI 5931-67-8.8 M6 X 30,1,33NG39-96_1
2520504006,1,8,T.C.B UNI 5931-67-8.8 M6 X 20,1,33NG39-96_1
2520905018,1,1,S.T.B UNI 5923-67-12.9 M8 X 6,1,65NG00R1-01_1
0NG441,1,2, ,1,65NG00R1-01_1
0NG487,1,3, ,1,65NG00R1-01_1
0NG488,1,4, ,1,65NG00R1-01_1
0NG436,1,5, ,1,65NG00R1-01_1
2520504012,1,6,T.C.B UNI 5931-67-8.8 M6 X 45,1,65NG00R1-01_1
2508206608,1,7,GLISSA 12 E7/18X20,1,65NG00R1-01_1
0NG435,1,8, ,1,65NG00R1-01_1
2519778002,1,1,DIN 6325 10 X 30,1,65NG00R1-02_1
2519778001,1,2,25 10 X 25       25 10 X 25,1,65NG00R1-02_1
2513924141,1,3, ,1,65NG00R1-02_1
0NG451,1,4, ,1,65NG00R1-02_1
2520506008,1,5,T.C.B UNI 5931-67-8.8 M10 X 35,1,65NG00R1-02_1
0NG462,1,1, ,1,65NG00R1-03_1
0NG457,1,2, ,1,65NG00R1-03_1
0NG453,1,3, ,1,65NG00R1-03_1
2520705005,1,4,T.S.B. UNI 5933-67 10.9 M6 X18,1,65NG00R1-03_1
2520504002,1,5,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R1-03_1
0NG462,1,1, ,1,65NG00R1-04_1
0NG455,1,2, ,1,65NG00R1-04_1
2520705005,1,3,T.S.B. UNI 5933-67 10.9 M6 X18,1,65NG00R1-04_1
0NG452,1,4, ,1,65NG00R1-04_1
2520505010,1,5,T.C.B UNI 5931-67-8.8 M8 X 45,1,65NG00R1-04_1
2519778010,1,6,DIN 6325 10 X 45,1,65NG00R1-04_1
0NG443,1,1, ,1,65NG00R1-05_1
0NG459,1,2, ,1,65NG00R1-05_1
2519779006,1,3,DIN 6325 12 X 35,1,65NG00R1-05_1
2520505011,1,4,T.C.B UNI 5931-67-8.8 M8 X 50,1,65NG00R1-05_1
0NG7656,1,5, ,1,65NG00R1-05_1
2520703012,1,6,T.S.B UNI 5933-67-10.9 M4 X 8,1,65NG00R1-05_1
0NG456,1,7, ,1,65NG00R1-05_1
0NG462,1,8, ,1,65NG00R1-05_1
2520705005,1,9,T.S.B. UNI 5933-67 10.9 M6 X18,1,65NG00R1-05_1
0NG8299,1,10, ,1,65NG00R1-05_1
2520606101,1,11,T.S UNI 6109     10CR13 M5 X 8,1,65NG00R1-05_1
0NG444,1,1, ,1,65NG00R1-06_1
2521851010,1,2,"NR7-KVB-DIN7982 2,9X9,7",1,65NG00R1-06_1
2519773040,1,3,HWSB DIAM.4X80,1,65NG00R1-06_1
0NG4342,1,4, ,1,65NG00R1-06_1
0NG446,1,5, ,1,65NG00R1-06_1
0NG447,1,6, ,1,65NG00R1-06_1
0NG462,1,1, ,1,65NG00R1-07_1
0NG455,1,2, ,1,65NG00R1-07_1
2520705005,1,3,T.S.B. UNI 5933-67 10.9 M6 X18,1,65NG00R1-07_1
0NG463,1,4, ,1,65NG00R1-07_1
2520505011,1,5,T.C.B UNI 5931-67-8.8 M8 X 50,1,65NG00R1-07_1
2519778014,1,6,10 X 20,1,65NG00R1-07_1
0NG461,1,1, ,1,65NG00R1-08_1
2520504108,1,2,T.C.B UNI 5931-67-X10CR13 M6 X 25,1,65NG00R1-08_1
0NG460,1,3, ,1,65NG00R1-08_1
2520704101,1,4,TSB UNI 5933-67 X10CR13 - M5X10,1,65NG00R1-08_1
0NG662,1,1, ,1,65NG00R1-09_1
0NG6896,1,2, ,1,65NG00R1-09_1
0NG226,1,3, ,1,65NG00R1-09_1
2519103015,1,4,SEEGER A 18,1,65NG00R1-09_1
4001024072,1,5, ,1,65NG00R1-09_1
0NG7647,1,6, ,1,65NG00R1-09_1
0NG7413,1,7, ,1,65NG00R1-09_1
2520503003,1,8,T.C.B UNI 5931-67-8.8 M5 X 14,1,65NG00R1-09_1
2509222064,1,9,AGATHON 7801.063.120,1,65NG00R1-09_1
0NG6800,1,10, ,1,65NG00R1-09_1
0NG7594,1,11, ,1,65NG00R1-09_1
2520503001,1,12,T.C.B UNI 5931-67-8.8 M5 X 10,1,65NG00R1-09_1
0NG7734,1,13, ,1,65NG00R1-09_1
2511283697,1,1, ,1,65NG00R1-10_1
0NG644,1,2, ,1,65NG00R1-10_1
2520505003,1,3,T.C.B UNI 5931-67-8.8 M8 X 18,1,65NG00R1-10_1
2519601008,1,4,"UNI 6592 8,4 X 16 X 1,6",1,65NG00R1-10_1
2510699095,1,5,VR134-LG,1,65NG00R1-10_1
0NG658,1,6, ,1,65NG00R1-10_1
2520303016,1,7,TE UNI 5739-65-8.8 M4 X 30,1,65NG00R1-10_1
2519602004,1,8,"UNI 1751-52 C72 4,3",1,65NG00R1-10_1
2519601004,1,9,"UNI 6592 4,3 X 9 X 0,8",1,65NG00R1-10_1
2520505004,1,10,T.C.B UNI 5931-67-8.8 M8 X 20,1,65NG00R1-10_1
0NG647,1,11, ,1,65NG00R1-10_1
2519776002,1,12,DIN 6325 8 X 18,1,65NG00R1-10_1
2520505007,1,13,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R1-10_1
0NG885,1,14, ,1,65NG00R1-10_1
2520101001,1,15,"D.3,15X10",1,65NG00R1-10_1
2520503001,1,16,T.C.B UNI 5931-67-8.8 M5 X 10,1,65NG00R1-10_1
2519601005,1,17,"UNI 6592 5,3 X 10 X 1",1,65NG00R1-10_1
0NG634,1,18, ,1,65NG00R1-10_1
2520505004,1,19,T.C.B UNI 5931-67-8.8 M8 X 20,1,65NG00R1-10_1
0NG645,1,1, ,1,65NG00R1-11_1
2509209006,1,2,KH 3050 (30X40X50),1,65NG00R1-11_1
2513104052,1,3,INA GR 30X40X4   DUERKOPP DH,1,65NG00R1-11_1
2520505006,1,4,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R1-11_1
0NG642,1,5, ,1,65NG00R1-11_1
2509211117,1,6,HK3016 2RS,1,65NG00R1-11_1
2520505006,1,7,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R1-11_1
0NG638,1,1, ,1,65NG00R1-12_1
2509222065,1,2,D1=63 L2=155,1,65NG00R1-12_1
0NG636,1,3, ,1,65NG00R1-12_1
2519103049,1,4,DI SPALLAMENTO SEEGER,1,65NG00R1-12_1
2520505008,1,5,T.C.B UNI 5931-67-8.8 M8 X 35,1,65NG00R1-12_1
0NG635,1,6, ,1,65NG00R1-12_1
0NG632,1,7, ,1,65NG00R1-12_1
0NG637,1,8, ,1,65NG00R1-12_1
0NG656,1,9, ,1,65NG00R1-12_1
0NG657,1,10, ,1,65NG00R1-12_1
2520503009,1,11,T.C.B UNI 5931-67-8.8 M5 X 30,1,65NG00R1-12_1
2538507020,1,12,SR300A015040,1,65NG00R1-12_1
2538507014,1,13,AN300A015K,1,65NG00R1-12_1
0NG659,1,14, ,1,65NG00R1-12_1
2520704011,1,15,T.S.B.UNI 5933-67-10.9 M5 X 8,1,65NG00R1-12_1
2520503020,1,16,T.C.B UNI 5931-67-8.8 M5 X 8,1,65NG00R1-12_1
2520503002,1,17,T.C.B UNI 5931-67-8.8 M5 X 12,1,65NG00R1-12_1
0NG654,1,1, ,1,65NG00R1-13_1
2509209005,1,2,KH 2540 (25X35X40),1,65NG00R1-13_1
0NG7556,1,3, ,1,65NG00R1-13_1
2520505018,1,4,T.C.B UNI 5931-67-8.8 M8 X 90,1,65NG00R1-13_1
2520505006,1,5,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R1-13_1
0NG648,1,1, ,1,65NG00R1-14_1
2520308017,1,2,TE UNI 5739-65-8.8 M12 X 50,1,65NG00R1-14_1
2519602011,1,3,UNI 1751-52 C72 13,1,65NG00R1-14_1
2519601011,1,4,"UNI 6592 13 X 24 X 2,5",1,65NG00R1-14_1
2519779006,1,5,DIN 6325 12 X 35,1,65NG00R1-14_1
0NG643,1,6, ,1,65NG00R1-14_1
0NG7669,1,7, ,1,65NG00R1-14_1
2519601110,1,8,"UNI 6592    X10CR13 10,5 X 20 X 2",1,65NG00R1-14_1
2519602106,1,9, ,1,65NG00R1-14_1
2519502108,1,10,UNI 5588-65 X10CR13 M10 X 8,1,65NG00R1-14_1
0NG9410,1,11, ,1,65NG00R1-14_1
0NG9405,1,12, ,1,65NG00R1-14_1
0NG646,1,1, ,1,65NG00R1-15_1
2519776003,1,2,DIN 6325 8 X 20  .,1,65NG00R1-15_1
2520505006,1,3,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R1-15_1
0NG649,1,4, ,1,65NG00R1-15_1
2520503301,1,5,TESTA BOMBATA E.IM5X10 ISO7380,1,65NG00R1-15_1
0NG3845,1,6, ,1,65NG00R1-15_1
0NG4448,1,1, ,1,65NG00R1-16_1
2520504102,1,2,T.C.B. UNI 5931-67-X10CR13 M6 X 12,1,65NG00R1-16_1
0NG4446,1,3, ,1,65NG00R1-16_1
2534908010,1,4,DEMO 8486,1,65NG00R1-16_1
2516101008,1,5,UNIFAST 255-98-03,1,65NG00R1-16_1
2516101012,1,6,UNIFAST ART.200-0628,1,65NG00R1-16_1
0NG7256,1,7, ,1,65NG00R1-16_1
0NG7257,1,8, ,1,65NG00R1-16_1
2520904006,1,9,S.T.B UNI 5923-67-12.9 M6 X 18,1,65NG00R1-16_1
2513102041,1,10,GACO OR 123,1,65NG00R1-16_1
2520304011,1,11,TE UNI 5739-65-8.8 M5 X 20,1,65NG00R1-16_1
2519601005,1,12,"UNI 6592 5,3 X 10 X 1",1,65NG00R1-16_1
0NG683,1,1, ,1,65NG00R1-17_1
2520504003,1,2,T.C.B UNI 5931-67-8.8 M6 X 14,1,65NG00R1-17_1
0NG684,1,3, ,1,65NG00R1-17_1
2519601006,1,4,"UNI 65926,4 X 12 X 1,6",1,65NG00R1-17_1
2520504003,1,5,T.C.B UNI 5931-67-8.8 M6 X 14,1,65NG00R1-17_1
0NG688,1,6, ,1,65NG00R1-17_1
0NG7926,1,7, ,1,65NG00R1-17_1
0NG808,1,1, ,1,65NG00R1-18_1
0NG782,1,2, ,1,65NG00R1-18_1
0NG807,1,3, ,1,65NG00R1-18_1
2520503005,1,4,T.C.B UNI 5931-67-8.8 M5 X 18,1,65NG00R1-18_1
0NG784,1,5, ,1,65NG00R1-18_1
0NG809,1,6, ,1,65NG00R1-18_1
2520704015,1,7,T.S.B UNI 5933-67-10.9 M5 X 35,1,65NG00R1-18_1
2519521003,1,8,AUTOBLOCCANTE M5 UNI 7474-5S,1,65NG00R1-18_1
0NG785,1,9, ,1,65NG00R1-18_1
2513102139,1,10,"OR 4450(3,53X113,9)",1,65NG00R1-18_1
2519601008,1,11,"UNI 6592 8,4 X 16 X 1,6",1,65NG00R1-18_1
2520306015,1,12,TE UNI 5739-65-8.8 M8 X 35,1,65NG00R1-18_1
2520505002,1,13,T.C.B UNI 5931-67-8.8 M8 X 16,1,65NG00R1-18_1
0NG7305,1,1, ,1,65NG00R1-19_1
0NG788,1,2, ,1,65NG00R1-19_1
2520504013,1,3,T.C.B UNI 5931-67-8.8 M6 X 50,1,65NG00R1-19_1
2520905004,1,4,S.T.B UNI 5923-67-12.9 M8 X 14,1,65NG00R1-19_1
0NG786,1,5, ,1,65NG00R1-19_1
2519521005,1,6,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R1-19_1
2519601006,1,7,"UNI 65926,4 X 12 X 1,6",1,65NG00R1-19_1
2520504008,1,8,T.C.B UNI 5931-67-8.8 M6 X 25,1,65NG00R1-19_1
2513102183,1,9,"GACO OR 181 (5,34X79,77)",1,65NG00R1-19_1
2513102183,1,10,"GACO OR 181 (5,34X79,77)",1,65NG00R1-19_1
0NG789,1,11, ,1,65NG00R1-19_1
0NG787,1,12, ,1,65NG00R1-19_1
2520305009,1,13,TE UNI 5739-65-8.8 M6 X 16,1,65NG00R1-19_1
2519601006,1,14,"UNI 65926,4 X 12 X 1,6",1,65NG00R1-19_1
0NG28,1,1, ,1,65NG00R1-20_1
2519773004,1,2,DIN 6325 5 X 16,1,65NG00R1-20_1
2508199039,1,3,628/8-2Z    (8X16X5),1,65NG00R1-20_1
2519102210,1,4,JV 16,1,65NG00R1-20_1
0NG11,1,5, ,1,65NG00R1-20_1
2520503005,1,6,T.C.B UNI 5931-67-8.8 M5 X 18,1,65NG00R1-20_1
0NG29,1,7, ,1,65NG00R1-20_1
2509207305,1,8,RNA 4904-2RS (25X37X17),1,65NG00R1-20_1
2519104034,1,9,SEEGER I 37,1,65NG00R1-20_1
2508121106,1,10,"INA 3203-2RS (17X40X17,5)",1,65NG00R1-20_1
0NG7683,1,11, ,1,65NG00R1-20_1
2520703001,1,12,T.S.B UNI 5933-67-10.9 M4 X 10,1,65NG00R1-20_1
2520505007,1,13,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R1-20_1
0NG34,1,14, ,1,65NG00R1-20_1
2520503302,1,15,TESTA BOMBATAM5X12,1,65NG00R1-20_1
0NG14,1,1, ,1,65NG00R1-21_1
2509210243,1,2,HK 0808 (8X12X8),1,65NG00R1-21_1
2509213001,1,3,"NKIB 5901 (12X24X17,5)",1,65NG00R1-21_1
0NG13,1,4, ,1,65NG00R1-21_1
2520502002,1,5,T.C.B UNI 5931-67-8.8 M4 X 8,1,65NG00R1-21_1
0NG110,1,6, ,1,65NG00R1-21_1
2509208071,1,7,IR 20X25X20,1,65NG00R1-21_1
2519530004,1,8,GUK/10/17 MC,1,65NG00R1-21_1
0NG30,1,9, ,1,65NG00R1-21_1
2519521005,1,10,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R1-21_1
4001019031,1,11, ,1,65NG00R1-21_1
0NG19,1,1, ,1,65NG00R1-22_1
0NG17,1,2, ,1,65NG00R1-22_1
2519772004,1,3,DIN 6325 4 X 16,1,65NG00R1-22_1
0NG6,1,4, ,1,65NG00R1-22_1
2508101023,1,5,626-2RS1(6X19X6),1,65NG00R1-22_1
0NG5,1,6, ,1,65NG00R1-22_1
0NG25,1,7, ,1,65NG00R1-22_1
2519521005,1,8,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R1-22_1
0NG6917,1,9, ,1,65NG00R1-22_1
2520503002,1,10,T.C.B UNI 5931-67-8.8 M5 X 12,1,65NG00R1-22_1
0NG6207,1,11, ,1,65NG00R1-22_1
2520510100,1,12,T.C.B CALIBRATA UNBRAKO M5/6 X 16,1,65NG00R1-22_1
0NG15,1,13, ,1,65NG00R1-22_1
2520503006,1,14,T.C.B UNI 5931-67-8.8 M5 X 20,1,65NG00R1-22_1
0NG12,1,15, ,1,65NG00R1-22_1
4001027069,1,16, ,1,65NG00R1-22_1
0NG16,1,17, ,1,65NG00R1-22_1
2519601005,1,18,"UNI 6592 5,3 X 10 X 1",1,65NG00R1-22_1
2520304009,1,19,TE UNI 5739-65-8.8 M5 X 16,1,65NG00R1-22_1
0NG32,1,1, ,1,65NG00R1-23_1
2509210208,1,2,DHK 1010=HK 1010 (10X14X10),1,65NG00R1-23_1
2520503005,1,3,T.C.B UNI 5931-67-8.8 M5 X 18,1,65NG00R1-23_1
0NG33,1,4, ,1,65NG00R1-23_1
2513107016,1,5,"OR 2300          (1,78X75,92)",1,65NG00R1-23_1
2520704001,1,6,T.S.B UNI 5933-67-10.9 M5 X 10,1,65NG00R1-23_1
2513101826,1,7,TRA000100-N7MMN,1,65NG00R1-23_1
2510703224,1,1,MP 080,1,65NG00R1-24_1
0NG24,1,2, ,1,65NG00R1-24_1
0NG23,1,3, ,1,65NG00R1-24_1
2520504006,1,4,T.C.B UNI 5931-67-8.8 M6 X 20,1,65NG00R1-24_1
2549602271,1,5, ,1,65NG00R1-24_1
2519601006,1,6,"UNI 65926,4 X 12 X 1,6",1,65NG00R1-24_1
2520505007,1,7,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R1-24_1
0NG4358,1,8, ,1,65NG00R1-24_1
2520505001,1,9,T.C.B UNI 5931-67-8.8 M8 X 14,1,65NG00R1-24_1
0NG949,1,1, ,1,65NG00R1-25_1
0NG911,1,2, ,1,65NG00R1-25_1
2519774011,1,3,VICTORIA DIN 6325 - 6X16,1,65NG00R1-25_1
2516309002,1,4,MPN 35 D.15X5,1,65NG00R1-25_1
2520503003,1,5,T.C.B UNI 5931-67-8.8 M5 X 14,1,65NG00R1-25_1
0NG948,1,6, ,1,65NG00R1-25_1
2519774011,1,7,VICTORIA DIN 6325 - 6X16,1,65NG00R1-25_1
2516309002,1,8,MPN 35 D.15X5,1,65NG00R1-25_1
